0.00
00001588
00002588
00003588
00004588
00005588
00006588
00007588
00008588
00009588
00010588
00011588
00012588
00013588
00014588
00015588
00016588
00017588
00018588
00019588
00020588
00021588
00022588
00023588
00024588
00025588
00026588
00027588
00028588
00029588
00030588
00031588
00032588
00033588
00034588
00035588
00036588
00037588
00038588
00039588
00040588
00041588
00042588
00043588
00044588
00045588
00046588
00047588
00048588
00049588
00050588
00051588
00052588
00053588
00054588
00055588
00056588
00057588
00058588
00059588
00060588
00061588
00062588
00063588
00064588
00065588
00066588
00067588
00068588
00069588
00070588
00071588
00072588
00073588
00074588
00075588
00076588
00077588
00078588
00079588
00080588
00081588
00082588
00083588
00084588
00085588
00086588
00087588
00088588
00089588
00090588
00091588
00092588
00093588
00094588
00095588
00096588
00097588
00098588
00099588
00100588
00101588
00102588
00103588
00104588
00105588
00106588
00107588
00108588
00109588
00110588
00111588
00112588
00113588
00114588
00115588
00116588
00117588
00118588
00119588
00120588
00121588
00122588
00123588
00124588
00125588
00126588
00127588
00128588
00129588
00130588
00131588
00132588
00133588
00134588
00135588
00136588
00137588
00138588
00139588
00140588
00141588
00142588
00143588
00144588
00145588
00146588
00147588
00148588
00149588
00150588
00151588
00152588
00153588
00154588
00155588
00156588
00157588
00158588
00159588
00160588
00161588
00162588
00163588
00164588
00165588
00166588
00167588
00168588
00169588
00170588
00171588
00172588
00173588
00174588
00175588
00176588
00177588
00178588
00179588
00180588
00181588
00182588
00183588
00184588
00185588
00186588
00187588
00188588
00189588
00190588
00191588
00192588
00193588
00194588
00195588
00196588
00197588
00198588
00199588
00200588
00201588
00202588
00203588
00204588
00205588
00206588
00207588
00208588
00209588
00210588
00211588
00212588
00213588
00214588
00215588
00216588
00217588
00218588
00219588
00220588
00221588
00222588
00223588
00224588
00225588
00226588
00227588
00228588
00229588
00230588
00231588
00232588
00233588
00234588
00235588
00236588
00237588
00238588
00239588
00240588
00241588
00242588
00243588
00244588
00245588
00246588
00247588
00248588
00249588
00250588
00251588
00252588
00253588
00254588
00255588
00256588
00257588
00258588
00259588
00260588
00261588
00262588
00263588
00264588
00265588
00266588
00267588
00268588
00269588
00270588
00271588
00272588
00273588
00274588
00275588
00276588
00277588
00278588
00279588
00280588
00281588
00282588
00283588
00284588
00285588
00286588
00287588
00288588
00289588
00290588
00291588
00292588
00293588
00294588
00295588
00296588
00297588
00298588
00299588
00300588
00301588
00302588
00303588
00304588
00305588
00306588
00307588
00308588
00309588
00310588
00311588
00312588
00313588
00314588
00315588
00316588
00317588
00318588
00319588
00320588
00321588
00322588
00323588
00324588
00325588
00326588
00327588
00328588
00329588
00330588
00331588
00332588
00333588
00334588
00335588
00336588
00337588
00338588
00339588
00340588
00341588
00342588
00343588
00344588
00345588
00346588
00347588
00348588
00349588
00350588
00351588
00352588
00353588
00354588
00355588
00356588
00357588
00358588
00359588
00360588
00361588
00362588
00363588
00364588
00365588
00366588
00367588
00368588
00369588
00370588
00371588
00372588
00373588
00374588
00375588
00376588
00377588
00378588
00379588
00380588
00381588
00382588
00383588
00384588
00385588
00386588
00387588
00388588
00389588
00390588
00391588
00392588
00393588
00394588
00395588
00396588
00397588
00398588
00399588
00400588
00401588
00402588
00403588
00404588
